"end.year","year","ice.trend","height.pc1"
1977,1959,1.3662808080151,-0.446467583922393
1977,1960,1.32119672043162,0.985207681183242
1977,1961,1.24026023770308,-0.0838988690062653
1977,1962,1.29599566800344,0.225012832309955
1977,1963,1.21465733286221,0.345737126202425
1977,1964,1.0802627330861,-0.551061911340689
1977,1965,0.808027546443912,0.673210343220566
1977,1966,0.663812427991888,1.13961032552674
1977,1967,0.373922079111678,-0.68772953311627
1977,1968,0.215620923937918,-0.268461648088639
1977,1969,0.0527858778578026,1.40224690153525
1977,1970,0.0610050544343335,0.905222381587994
1977,1971,0.178460583110029,0.165810044615105
1977,1972,0.096611255826446,-0.541140066867374
1977,1973,0.151967905332182,-1.05341080924025
1977,1974,0.0230679398267669,-0.0763128387044808
1977,1975,-0.239224225269117,-0.723593714119845
1977,1976,-0.719347705834034,-1.41448756558562
1977,1977,-1.397016818522,1.09337607931971
1978,1959,1.3662808080151,-0.427028328348155
1978,1960,1.32119672043162,1.02252828774829
1978,1961,1.24026023770308,-0.0805213650520152
1978,1962,1.29599566800344,0.255322994628082
1978,1963,1.21465733286221,0.371627896077994
1978,1964,1.0802627330861,-0.530814622849404
1978,1965,0.808027546443912,0.685999142659067
1978,1966,0.663812427991888,1.18499974651078
1978,1967,0.373922079111678,-0.663594544197261
1978,1968,0.215620923937918,-0.25376783853225
1978,1969,0.0527858778578026,1.4524787564716
1978,1970,0.0610050544343335,0.916173228088005
1978,1971,0.178460583110029,0.19183199408412
1978,1972,0.096611255826446,-0.522310855795295
1978,1973,0.151967905332182,-1.04369817506575
1978,1974,0.0230679398267669,-0.067395968113012
1978,1975,-0.239224225269117,-0.716691272121858
1978,1976,-0.719347705834034,-1.40935546096026
1978,1977,-1.397016818522,1.10602283676171
1978,1978,-2.27499511595209,-0.0384682758304318
1979,1960,1.32119672043162,1.03484643593008
1979,1961,1.24026023770308,-0.0766117001776605
1979,1962,1.29599566800344,0.250757120676834
1979,1963,1.21465733286221,0.376386139620901
1979,1964,1.0802627330861,-0.532930153245488
1979,1965,0.808027546443912,0.697410279323117
1979,1966,0.663812427991888,1.18237783280912
1979,1967,0.373922079111678,-0.644846178171064
1979,1968,0.215620923937918,-0.255903911335365
1979,1969,0.0527858778578026,1.46141020793185
1979,1970,0.0610050544343335,0.930645815058655
1979,1971,0.178460583110029,0.197265912165111
1979,1972,0.096611255826446,-0.509877948835126
1979,1973,0.151967905332182,-1.03082127201457
1979,1974,0.0230679398267669,-0.0540404812596772
1979,1975,-0.239224225269117,-0.7105229027995
1979,1976,-0.719347705834034,-1.38863797112801
1979,1977,-1.397016818522,1.12977787718877
1979,1978,-2.27499511595209,-0.0417847878115787
1979,1979,-2.85409717359248,0.321268238489678
1980,1961,1.24026023770308,-0.106590389336276
1980,1962,1.29599566800344,0.222214282886548
1980,1963,1.21465733286221,0.370001229933148
1980,1964,1.0802627330861,-0.546578829715531
1980,1965,0.808027546443912,0.689032679096705
1980,1966,0.663812427991888,1.19130719189491
1980,1967,0.373922079111678,-0.704109748577407
1980,1968,0.215620923937918,-0.311563863847862
1980,1969,0.0527858778578026,1.49419449699401
1980,1970,0.0610050544343335,0.924855793753101
1980,1971,0.178460583110029,0.17121237893736
1980,1972,0.096611255826446,-0.549989524844733
1980,1973,0.151967905332182,-1.09555254087122
1980,1974,0.0230679398267669,-0.0873586503243192
1980,1975,-0.239224225269117,-0.762429244289161
1980,1976,-0.719347705834034,-1.45938730186494
1980,1977,-1.397016818522,1.16047304364005
1980,1978,-2.27499511595209,-0.0777792219995735
1980,1979,-2.85409717359248,0.307512972711378
1980,1980,-2.87989201881377,-0.0846859711280819
1981,1962,1.29599566800344,0.244447927041237
1981,1963,1.21465733286221,0.380234635537782
1981,1964,1.0802627330861,-0.53676210848982
1981,1965,0.808027546443912,0.725400601145413
1981,1966,0.663812427991888,1.21388371504391
1981,1967,0.373922079111678,-0.669114966713787
1981,1968,0.215620923937918,-0.278680382475715
1981,1969,0.0527858778578026,1.5069845003636
1981,1970,0.0610050544343335,0.959734898194162
1981,1971,0.178460583110029,0.203563362426202
1981,1972,0.096611255826446,-0.514624727972202
1981,1973,0.151967905332182,-1.05957452097492
1981,1974,0.0230679398267669,-0.0425074855380169
1981,1975,-0.239224225269117,-0.722419404132157
1981,1976,-0.719347705834034,-1.42603637222016
1981,1977,-1.397016818522,1.19416717835154
1981,1978,-2.27499511595209,-0.0448243431995889
1981,1979,-2.85409717359248,0.33402741267082
1981,1980,-2.87989201881377,-0.0539152599424991
1981,1981,-2.99331106193597,0.205355619501911
1982,1963,1.21465733286221,0.3826147297315
1982,1964,1.0802627330861,-0.529942473849147
1982,1965,0.808027546443912,0.718227660811021
1982,1966,0.663812427991888,1.22188929838843
1982,1967,0.373922079111678,-0.657224348027031
1982,1968,0.215620923937918,-0.272195213014856
1982,1969,0.0527858778578026,1.51229769151209
1982,1970,0.0610050544343335,0.958515688465403
1982,1971,0.178460583110029,0.207126010080971
1982,1972,0.096611255826446,-0.514764933937537
1982,1973,0.151967905332182,-1.05111912030182
1982,1974,0.0230679398267669,-0.0444563037640599
1982,1975,-0.239224225269117,-0.716239777156968
1982,1976,-0.719347705834034,-1.41749554973894
1982,1977,-1.397016818522,1.18950034150783
1982,1978,-2.27499511595209,-0.0443424432971255
1982,1979,-2.85409717359248,0.338637838386798
1982,1980,-2.87989201881377,-0.0518205727986014
1982,1981,-2.99331106193597,0.207502359814939
1982,1982,-3.17325625632165,-0.191984670982964
1983,1964,1.0802627330861,-0.517497725640571
1983,1965,0.808027546443912,0.740679180065344
1983,1966,0.663812427991888,1.25810653713723
1983,1967,0.373922079111678,-0.634915225021293
1983,1968,0.215620923937918,-0.273840885462245
1983,1969,0.0527858778578026,1.56206130233345
1983,1970,0.0610050544343335,0.980741031638566
1983,1971,0.178460583110029,0.231411460834909
1983,1972,0.096611255826446,-0.486950826144916
1983,1973,0.151967905332182,-1.05008497663499
1983,1974,0.0230679398267669,-0.0143051044224955
1983,1975,-0.239224225269117,-0.711553232862325
1983,1976,-0.719347705834034,-1.41132821912093
1983,1977,-1.397016818522,1.23185466097129
1983,1978,-2.27499511595209,-0.0346109331556949
1983,1979,-2.85409717359248,0.366224898340239
1983,1980,-2.87989201881377,-0.0221298507758617
1983,1981,-2.99331106193597,0.204344839820358
1983,1982,-3.17325625632165,-0.172387483762305
1983,1983,-3.32182980173522,-0.410908766603893
1984,1965,0.808027546443912,0.730836679351934
1984,1966,0.663812427991888,1.27391393073513
1984,1967,0.373922079111678,-0.640377480688062
1984,1968,0.215620923937918,-0.286309404173351
1984,1969,0.0527858778578026,1.56933120863499
1984,1970,0.0610050544343335,0.987662108313165
1984,1971,0.178460583110029,0.228448342896734
1984,1972,0.096611255826446,-0.49030053340427
1984,1973,0.151967905332182,-1.04316523863469
1984,1974,0.0230679398267669,-0.00510628777556567
1984,1975,-0.239224225269117,-0.702372044869639
1984,1976,-0.719347705834034,-1.41683469143231
1984,1977,-1.397016818522,1.24738366909123
1984,1978,-2.27499511595209,-0.0276692379075707
1984,1979,-2.85409717359248,0.375864450116296
1984,1980,-2.87989201881377,-0.0150938426867413
1984,1981,-2.99331106193597,0.207063046582684
1984,1982,-3.17325625632165,-0.169419712524992
1984,1983,-3.32182980173522,-0.390193124900719
1984,1984,-3.27393254760427,-0.115177785828538
1985,1966,0.663812427991888,1.20980761427763
1985,1967,0.373922079111678,-0.682019082032949
1985,1968,0.215620923937918,-0.340648607019451
1985,1969,0.0527858778578026,1.50082575936956
1985,1970,0.0610050544343335,0.922428932616273
1985,1971,0.178460583110029,0.174899562193703
1985,1972,0.096611255826446,-0.525863895101195
1985,1973,0.151967905332182,-1.07012224798961
1985,1974,0.0230679398267669,-0.0457432580341771
1985,1975,-0.239224225269117,-0.735649755630518
1985,1976,-0.719347705834034,-1.43441997159343
1985,1977,-1.397016818522,1.2040185744269
1985,1978,-2.27499511595209,-0.0727386124488535
1985,1979,-2.85409717359248,0.333680246717301
1985,1980,-2.87989201881377,-0.0468667135625447
1985,1981,-2.99331106193597,0.158599945503217
1985,1982,-3.17325625632165,-0.208636502198261
1985,1983,-3.32182980173522,-0.441891912364157
1985,1984,-3.27393254760427,-0.161324818801628
1985,1985,-3.27847583579347,0.522342619686505
1986,1967,0.373922079111678,-0.635886578247064
1986,1968,0.215620923937918,-0.290585631023429
1986,1969,0.0527858778578026,1.52936112287854
1986,1970,0.0610050544343335,0.937103089104606
1986,1971,0.178460583110029,0.216313960775216
1986,1972,0.096611255826446,-0.484346402552711
1986,1973,0.151967905332182,-1.02212644255408
1986,1974,0.0230679398267669,-0.016539911113016
1986,1975,-0.239224225269117,-0.688764800872218
1986,1976,-0.719347705834034,-1.38079310563755
1986,1977,-1.397016818522,1.21687080020613
1986,1978,-2.27499511595209,-0.0335233610257515
1986,1979,-2.85409717359248,0.368815451639908
1986,1980,-2.87989201881377,-0.0100425399012866
1986,1981,-2.99331106193597,0.193166716445306
1986,1982,-3.17325625632165,-0.162210303863043
1986,1983,-3.32182980173522,-0.410297843821023
1986,1984,-3.27393254760427,-0.122304893403341
1986,1985,-3.27847583579347,0.553278500272309
1986,1986,-3.33744633124096,0.479401598787645
1987,1968,0.215620923937918,-0.283504564249682
1987,1969,0.0527858778578026,1.55876072593839
1987,1970,0.0610050544343335,0.977625389318336
1987,1971,0.178460583110029,0.220301486352969
1987,1972,0.096611255826446,-0.503844912354915
1987,1973,0.151967905332182,-1.04241774923587
1987,1974,0.0230679398267669,-0.0178506108271911
1987,1975,-0.239224225269117,-0.70260118397226
1987,1976,-0.719347705834034,-1.41181265595346
1987,1977,-1.397016818522,1.26346947587865
1987,1978,-2.27499511595209,-0.0208777914485181
1987,1979,-2.85409717359248,0.377477154240491
1987,1980,-2.87989201881377,-0.00639832614420636
1987,1981,-2.99331106193597,0.228077842725671
1987,1982,-3.17325625632165,-0.167019036240165
1987,1983,-3.32182980173522,-0.382326905899122
1987,1984,-3.27393254760427,-0.105425405753989
1987,1985,-3.27847583579347,0.559593251349875
1987,1986,-3.33744633124096,0.50928250015143
1987,1987,-3.23743199130136,0.303981381564809
1988,1969,0.0527858778578026,1.55409804503544
1988,1970,0.0610050544343335,0.968437134571583
1988,1971,0.178460583110029,0.195142998453674
1988,1972,0.096611255826446,-0.530696213684925
1988,1973,0.151967905332182,-1.08229568332279
1988,1974,0.0230679398267669,-0.0349339308344101
1988,1975,-0.239224225269117,-0.73511777133138
1988,1976,-0.719347705834034,-1.44910923006381
1988,1977,-1.397016818522,1.25394885518922
1988,1978,-2.27499511595209,-0.0561013831351422
1988,1979,-2.85409717359248,0.347545818764721
1988,1980,-2.87989201881377,-0.0302162591165653
1988,1981,-2.99331106193597,0.189834020995363
1988,1982,-3.17325625632165,-0.200335251708258
1988,1983,-3.32182980173522,-0.419088073439708
1988,1984,-3.27393254760427,-0.140174551712482
1988,1985,-3.27847583579347,0.543210096991567
1988,1986,-3.33744633124096,0.483552373289538
1988,1987,-3.23743199130136,0.269265461298302
1988,1988,-3.05871415743887,0.195654138922022
1989,1970,0.0610050544343335,1.02697262900403
1989,1971,0.178460583110029,0.243087550648572
1989,1972,0.096611255826446,-0.458784669275098
1989,1973,0.151967905332182,-0.972129713675704
1989,1974,0.0230679398267669,0.031444783240141
1989,1975,-0.239224225269117,-0.637095707303551
1989,1976,-0.719347705834034,-1.31960991110126
1989,1977,-1.397016818522,1.2846628308896
1989,1978,-2.27499511595209,0.020920718178935
1989,1979,-2.85409717359248,0.386153835653997
1989,1980,-2.87989201881377,0.038948158521359
1989,1981,-2.99331106193597,0.277487554179831
1989,1982,-3.17325625632165,-0.141758847850852
1989,1983,-3.32182980173522,-0.289601219945344
1989,1984,-3.27393254760427,-0.0572907353536292
1989,1985,-3.27847583579347,0.571945361584849
1989,1986,-3.33744633124096,0.546659188470544
1989,1987,-3.23743199130136,0.339540146797488
1989,1988,-3.05871415743887,0.259529780398495
1989,1989,-2.94317716944904,-1.98253247994046
1990,1971,0.178460583110029,0.281886547015938
1990,1972,0.096611255826446,-0.389621551118669
1990,1973,0.151967905332182,-0.873336924666214
1990,1974,0.0230679398267669,0.0979354286190292
1990,1975,-0.239224225269117,-0.552282096567191
1990,1976,-0.719347705834034,-1.20994972256872
1990,1977,-1.397016818522,1.32076364085483
1990,1978,-2.27499511595209,0.0913213951814194
1990,1979,-2.85409717359248,0.428438486194335
1990,1980,-2.87989201881377,0.0987372409422153
1990,1981,-2.99331106193597,0.356124124727302
1990,1982,-3.17325625632165,-0.0835377122756965
1990,1983,-3.32182980173522,-0.181359362307737
1990,1984,-3.27393254760427,0.0193637584791964
1990,1985,-3.27847583579347,0.607377231108647
1990,1986,-3.33744633124096,0.614288335048129
1990,1987,-3.23743199130136,0.410589244831718
1990,1988,-3.05871415743887,0.317710993845194
1990,1989,-2.94317716944904,-1.8485732472436
1990,1990,-2.62217436302333,-1.14310433760387
1991,1972,0.096611255826446,-0.345851467142077
1991,1973,0.151967905332182,-0.840278572226326
1991,1974,0.0230679398267669,0.137210809703719
1991,1975,-0.239224225269117,-0.519481125458769
1991,1976,-0.719347705834034,-1.18362624608792
1991,1977,-1.397016818522,1.35875150459407
1991,1978,-2.27499511595209,0.129986524732981
1991,1979,-2.85409717359248,0.478618733240106
1991,1980,-2.87989201881377,0.136307053998072
1991,1981,-2.99331106193597,0.381884247505877
1991,1982,-3.17325625632165,-0.039490533920336
1991,1983,-3.32182980173522,-0.159058676443608
1991,1984,-3.27393254760427,0.0528975782089839
1991,1985,-3.27847583579347,0.654361614546246
1991,1986,-3.33744633124096,0.654020778122092
1991,1987,-3.23743199130136,0.446982996613842
1991,1988,-3.05871415743887,0.355142888916182
1991,1989,-2.94317716944904,-1.81362461024043
1991,1990,-2.62217436302333,-1.10998032409407
1991,1991,-2.18523177401194,-0.160563674743863
1992,1973,0.151967905332182,-0.797802446994411
1992,1974,0.0230679398267669,0.167757766097659
1992,1975,-0.239224225269117,-0.482171712600003
1992,1976,-0.719347705834034,-1.13393623139484
1992,1977,-1.397016818522,1.35876493005585
1992,1978,-2.27499511595209,0.147606758027163
1992,1979,-2.85409717359248,0.499491798311878
1992,1980,-2.87989201881377,0.1596924458541
1992,1981,-2.99331106193597,0.389141555458085
1992,1982,-3.17325625632165,-0.0108514923350503
1992,1983,-3.32182980173522,-0.140128084693379
1992,1984,-3.27393254760427,0.071397689716615
1992,1985,-3.27847583579347,0.674972008264835
1992,1986,-3.33744633124096,0.664307651850619
1992,1987,-3.23743199130136,0.46062445955863
1992,1988,-3.05871415743887,0.374302635634011
1992,1989,-2.94317716944904,-1.75219311017778
1992,1990,-2.62217436302333,-1.05454634470235
1992,1991,-2.18523177401194,-0.123557725491315
1992,1992,-2.02585665511859,-1.1961530258309
1993,1974,0.0230679398267669,0.169737525141869
1993,1975,-0.239224225269117,-0.461462133505684
1993,1976,-0.719347705834034,-1.09616705145853
1993,1977,-1.397016818522,1.3171436710078
1993,1978,-2.27499511595209,0.152194129739802
1993,1979,-2.85409717359248,0.48973034335625
1993,1980,-2.87989201881377,0.155986465773076
1993,1981,-2.99331106193597,0.37934754847924
1993,1982,-3.17325625632165,0.00233584360238935
1993,1983,-3.32182980173522,-0.142684942717298
1993,1984,-3.27393254760427,0.0783753937166336
1993,1985,-3.27847583579347,0.65778880186773
1993,1986,-3.33744633124096,0.646662008158961
1993,1987,-3.23743199130136,0.44255826269806
1993,1988,-3.05871415743887,0.368922676666678
1993,1989,-2.94317716944904,-1.68817933741752
1993,1990,-2.62217436302333,-1.02397800784904
1993,1991,-2.18523177401194,-0.116649489904142
1993,1992,-2.02585665511859,-1.16056234436747
1993,1993,-1.84471329513926,-1.3762130721144
1994,1975,-0.239224225269117,-0.448365218859343
1994,1976,-0.719347705834034,-1.07404056403173
1994,1977,-1.397016818522,1.32181364243842
1994,1978,-2.27499511595209,0.172198250148111
1994,1979,-2.85409717359248,0.506673320591259
1994,1980,-2.87989201881377,0.172299943302598
1994,1981,-2.99331106193597,0.394814536750893
1994,1982,-3.17325625632165,0.0172753072199744
1994,1983,-3.32182980173522,-0.122214735541148
1994,1984,-3.27393254760427,0.0991342864116182
1994,1985,-3.27847583579347,0.672503569179715
1994,1986,-3.33744633124096,0.668418201023765
1994,1987,-3.23743199130136,0.461000934810896
1994,1988,-3.05871415743887,0.384560269588118
1994,1989,-2.94317716944904,-1.66425666902643
1994,1990,-2.62217436302333,-1.01264323707834
1994,1991,-2.18523177401194,-0.0994334579322622
1994,1992,-2.02585665511859,-1.13438855519578
1994,1993,-1.84471329513926,-1.34963036604379
1994,1994,-1.46316956908376,-0.0489668526685855
1995,1976,-0.719347705834034,-1.07500852944961
1995,1977,-1.397016818522,1.31940717201974
1995,1978,-2.27499511595209,0.171220464239184
1995,1979,-2.85409717359248,0.502704036044441
1995,1980,-2.87989201881377,0.172172207298678
1995,1981,-2.99331106193597,0.396457865202566
1995,1982,-3.17325625632165,0.0148511753715371
1995,1983,-3.32182980173522,-0.127050999361167
1995,1984,-3.27393254760427,0.101776312649741
1995,1985,-3.27847583579347,0.6728299321742
1995,1986,-3.33744633124096,0.666677492493331
1995,1987,-3.23743199130136,0.4659304897261
1995,1988,-3.05871415743887,0.382466625361304
1995,1989,-2.94317716944904,-1.66801853429219
1995,1990,-2.62217436302333,-1.02602780873871
1995,1991,-2.18523177401194,-0.105687543981864
1995,1992,-2.02585665511859,-1.12916224601046
1995,1993,-1.84471329513926,-1.34831155648934
1995,1994,-1.46316956908376,-0.0629106020631195
1995,1995,-1.21315802487371,-0.673841650893145
1996,1977,-1.397016818522,1.27840331752298
1996,1978,-2.27499511595209,0.148570098492891
1996,1979,-2.85409717359248,0.479094745213453
1996,1980,-2.87989201881377,0.13696993223551
1996,1981,-2.99331106193597,0.376923056738078
1996,1982,-3.17325625632165,-0.00985393557462644
1996,1983,-3.32182980173522,-0.144546966216721
1996,1984,-3.27393254760427,0.0768854220422297
1996,1985,-3.27847583579347,0.632195927016445
1996,1986,-3.33744633124096,0.637037794776534
1996,1987,-3.23743199130136,0.43295539875394
1996,1988,-3.05871415743887,0.348408322869095
1996,1989,-2.94317716944904,-1.68143646149059
1996,1990,-2.62217436302333,-1.04663019242887
1996,1991,-2.18523177401194,-0.129470336914048
1996,1992,-2.02585665511859,-1.14889821581098
1996,1993,-1.84471329513926,-1.36846894629346
1996,1994,-1.46316956908376,-0.0978209090152142
1996,1995,-1.21315802487371,-0.694326833883425
1996,1996,-1.31910496633634,-0.0614130597209229
1997,1978,-2.27499511595209,0.139162743043292
1997,1979,-2.85409717359248,0.483505226751771
1997,1980,-2.87989201881377,0.141875541500976
1997,1981,-2.99331106193597,0.363130731925
1997,1982,-3.17325625632165,-0.00634817037676215
1997,1983,-3.32182980173522,-0.166726646092811
1997,1984,-3.27393254760427,0.0710163608874749
1997,1985,-3.27847583579347,0.649617144971788
1997,1986,-3.33744633124096,0.635610744992509
1997,1987,-3.23743199130136,0.430943071061769
1997,1988,-3.05871415743887,0.348376026337189
1997,1989,-2.94317716944904,-1.69693408249786
1997,1990,-2.62217436302333,-1.05869365711764
1997,1991,-2.18523177401194,-0.12151187166002
1997,1992,-2.02585665511859,-1.16462246256106
1997,1993,-1.84471329513926,-1.38323726294888
1997,1994,-1.46316956908376,-0.0979896268515913
1997,1995,-1.21315802487371,-0.710089268142268
1997,1996,-1.31910496633634,-0.04828078360359
1997,1997,-1.19389086907963,-0.284625528388296
1998,1979,-2.85409717359248,0.504026188124992
1998,1980,-2.87989201881377,0.146560159995477
1998,1981,-2.99331106193597,0.368514838803192
1998,1982,-3.17325625632165,0.00847162966105197
1998,1983,-3.32182980173522,-0.175238569736983
1998,1984,-3.27393254760427,0.0752111991244881
1998,1985,-3.27847583579347,0.663897032114371
1998,1986,-3.33744633124096,0.643591442607797
1998,1987,-3.23743199130136,0.439165121027553
1998,1988,-3.05871415743887,0.356466261644749
1998,1989,-2.94317716944904,-1.71913560446837
1998,1990,-2.62217436302333,-1.08410621571097
1998,1991,-2.18523177401194,-0.121433097863572
1998,1992,-2.02585665511859,-1.18826906905331
1998,1993,-1.84471329513926,-1.40417134099537
1998,1994,-1.46316956908376,-0.101697118681361
1998,1995,-1.21315802487371,-0.716480881594703
1998,1996,-1.31910496633634,-0.0348820807712608
1998,1997,-1.19389086907963,-0.285602909778649
1998,1998,-0.945587718207424,0.365105881645157
1999,1980,-2.87989201881377,0.142570937137144
1999,1981,-2.99331106193597,0.372386904410533
1999,1982,-3.17325625632165,0.00181669398085439
1999,1983,-3.32182980173522,-0.164512945492587
1999,1984,-3.27393254760427,0.0753508003668359
1999,1985,-3.27847583579347,0.664314013571272
1999,1986,-3.33744633124096,0.650362885963261
1999,1987,-3.23743199130136,0.43825594439167
1999,1988,-3.05871415743887,0.35603992229262
1999,1989,-2.94317716944904,-1.73357512465034
1999,1990,-2.62217436302333,-1.08667115281994
1999,1991,-2.18523177401194,-0.11775790337027
1999,1992,-2.02585665511859,-1.19930576463763
1999,1993,-1.84471329513926,-1.41609457640015
1999,1994,-1.46316956908376,-0.0919527854326457
1999,1995,-1.21315802487371,-0.722911804945483
1999,1996,-1.31910496633634,-0.05552687185178
1999,1997,-1.19389086907963,-0.282952082370998
1999,1998,-0.945587718207424,0.356268680593249
1999,1999,-0.644807395087278,0.579966295609807
2000,1981,-2.99331106193597,0.399771570132589
